order_id,customer_id,seller_id,product_id,order_date,order_status,quantity,price_per_unit,payment_date,payment_status,shipping_date,return_date,shipping providers,delivery_status
18192,696,34,44,02-06-2021,Returned,1,599.99,02-06-2021,Refunded ,03-06-2021,14-06-2021,bluedart,Returned 
18193,544,35,39,17-04-2021,Completed,1,1199.99,17-04-2021,Payment Successed,20-04-2021,,fedex,Delivered
18194,595,31,24,19-08-2023,Completed,1,1999.99,19-08-2023,Payment Successed,21-08-2023,,fedex,Delivered
18195,631,20,44,01-10-2020,Completed,1,599.99,01-10-2020,Payment Successed,05-10-2020,,fedex,Delivered
18196,680,21,11,24-06-2023,Returned,1,649.99,24-06-2023,Refunded ,29-06-2023,07-07-2023,bluedart,Returned 
18197,641,34,33,03-05-2022,Cancelled,1,149.99,03-05-2022,Payment Failed,,,,
18198,717,30,8,08-05-2023,Completed,1,4999.99,08-05-2023,Payment Successed,13-05-2023,,dhl,Delivered
18199,644,35,18,30-11-2021,Cancelled,1,799.99,30-11-2021,Payment Failed,,,,
18200,671,33,8,09-08-2022,Returned,1,4999.99,09-08-2022,Refunded ,11-08-2022,24-08-2022,dhl,Returned 
18201,676,32,27,13-09-2020,Returned,1,149.99,13-09-2020,Refunded ,17-09-2020,01-10-2020,dhl,Returned 
18202,568,23,34,28-09-2021,Completed,1,279.99,28-09-2021,Payment Successed,30-09-2021,,fedex,Delivered
18203,722,21,24,18-06-2021,Completed,1,1999.99,18-06-2021,Payment Successed,19-06-2021,,dhl,Delivered
18204,698,31,3,29-03-2021,Completed,1,249.99,29-03-2021,Payment Successed,30-03-2021,,fedex,Delivered
18205,314,29,45,10-02-2023,Completed,1,1499.99,10-02-2023,Payment Successed,13-02-2023,,fedex,Delivered
18206,567,35,41,19-08-2023,Completed,1,899.99,19-08-2023,Payment Successed,21-08-2023,,fedex,Delivered
18207,643,28,35,10-08-2020,Cancelled,1,279.99,10-08-2020,Payment Failed,,,,
18208,732,20,23,30-05-2022,Completed,1,1299.99,30-05-2022,Payment Successed,04-06-2022,,dhl,Delivered
18209,661,26,24,07-08-2023,Completed,1,1999.99,07-08-2023,Payment Successed,09-08-2023,,fedex,Delivered
18210,602,25,24,28-09-2022,Completed,1,1999.99,28-09-2022,Payment Successed,03-10-2022,,fedex,Delivered
18211,728,33,10,09-10-2023,Completed,1,329.99,09-10-2023,Payment Successed,13-10-2023,,dhl,Delivered
18212,680,25,40,10-07-2022,Returned,1,2499.99,10-07-2022,Refunded ,14-07-2022,26-07-2022,bluedart,Returned 
18213,726,23,35,30-08-2020,Completed,1,279.99,30-08-2020,Payment Successed,04-09-2020,,dhl,Delivered
18214,672,21,40,15-06-2023,Returned,1,2499.99,15-06-2023,Refunded ,19-06-2023,26-06-2023,dhl,Returned 
18215,687,35,21,03-02-2023,Returned,1,999.99,03-02-2023,Refunded ,04-02-2023,18-02-2023,bluedart,Returned 
18216,723,28,20,09-08-2022,Completed,1,999.99,09-08-2022,Payment Successed,14-08-2022,,dhl,Delivered
18217,701,22,16,16-06-2023,Completed,1,699.99,16-06-2023,Payment Successed,21-06-2023,,fedex,Delivered
18218,542,27,42,28-03-2021,Completed,1,719.99,28-03-2021,Payment Successed,29-03-2021,,fedex,Delivered
18219,540,23,11,26-01-2023,Completed,1,649.99,26-01-2023,Payment Successed,27-01-2023,,fedex,Delivered
18220,620,35,20,02-05-2021,Completed,1,999.99,02-05-2021,Payment Successed,06-05-2021,,fedex,Delivered
18221,633,25,32,20-08-2020,Completed,1,179.99,20-08-2020,Payment Successed,22-08-2020,,fedex,Delivered
18222,709,28,13,18-08-2023,Completed,1,799.99,18-08-2023,Payment Successed,22-08-2023,,fedex,Delivered
18223,637,23,2,21-04-2020,Completed,1,549.99,21-04-2020,Payment Successed,22-04-2020,,fedex,Delivered
18224,690,20,26,13-08-2023,Returned,1,2499.99,13-08-2023,Refunded ,18-08-2023,26-08-2023,bluedart,Returned 
18225,68,24,44,21-07-2020,Inprogress,1,599.99,21-07-2020,Payment Successed,23-07-2020,,bluedart,Shipped
18226,603,26,20,15-04-2022,Completed,1,999.99,15-04-2022,Payment Successed,18-04-2022,,fedex,Delivered
18227,595,23,43,07-06-2020,Completed,1,2099.99,07-06-2020,Payment Successed,11-06-2020,,fedex,Delivered
18228,678,32,35,21-06-2023,Returned,1,279.99,21-06-2023,Refunded ,25-06-2023,06-07-2023,dhl,Returned 
18229,80,21,21,11-02-2024,Inprogress,1,999.99,11-02-2024,Payment Successed,14-02-2024,,bluedart,Shipped
18230,676,31,3,17-08-2021,Returned,1,249.99,17-08-2021,Refunded ,22-08-2021,29-08-2021,dhl,Returned 
18231,273,23,18,25-12-2023,Completed,1,799.99,25-12-2023,Payment Successed,29-12-2023,,fedex,Delivered
18232,716,33,43,22-04-2022,Completed,1,2099.99,22-04-2022,Payment Successed,23-04-2022,,dhl,Delivered
18233,568,30,45,14-06-2021,Completed,1,1499.99,14-06-2021,Payment Successed,18-06-2021,,fedex,Delivered
18234,737,21,40,29-07-2023,Completed,1,2499.99,29-07-2023,Payment Successed,31-07-2023,,dhl,Delivered
18235,678,33,28,20-09-2021,Returned,1,149.99,20-09-2021,Refunded ,22-09-2021,01-10-2021,dhl,Returned 
18236,593,30,36,08-08-2023,Completed,1,399.99,08-08-2023,Payment Successed,13-08-2023,,fedex,Delivered
18237,180,27,38,11-09-2023,Inprogress,1,799.99,11-09-2023,Payment Successed,13-09-2023,,bluedart,Shipped
18238,551,34,30,16-03-2022,Completed,1,129.99,16-03-2022,Payment Successed,19-03-2022,,fedex,Delivered
18239,621,20,32,06-06-2020,Completed,1,179.99,06-06-2020,Payment Successed,11-06-2020,,fedex,Delivered
18240,543,25,28,20-08-2021,Completed,1,149.99,20-08-2021,Payment Successed,23-08-2021,,fedex,Delivered
18241,640,32,23,17-01-2023,Cancelled,1,1299.99,17-01-2023,Payment Failed,,,,
18242,635,31,29,20-06-2023,Completed,1,79.99,20-06-2023,Payment Successed,22-06-2023,,fedex,Delivered
18243,564,34,5,22-11-2020,Completed,1,249.99,22-11-2020,Payment Successed,25-11-2020,,fedex,Delivered
18244,540,20,35,22-04-2021,Completed,1,279.99,22-04-2021,Payment Successed,26-04-2021,,fedex,Delivered
18245,593,33,17,03-08-2020,Completed,1,699.99,03-08-2020,Payment Successed,06-08-2020,,fedex,Delivered
18246,671,26,40,23-05-2022,Returned,1,2499.99,23-05-2022,Refunded ,24-05-2022,01-06-2022,dhl,Returned 
18247,70,23,4,16-07-2023,Inprogress,1,249.99,16-07-2023,Payment Successed,21-07-2023,,bluedart,Shipped
18248,641,27,11,24-05-2023,Cancelled,1,649.99,24-05-2023,Payment Failed,,,,
18249,750,25,10,27-01-2022,Completed,1,329.99,27-01-2022,Payment Successed,31-01-2022,,dhl,Delivered
18250,691,21,17,19-06-2023,Returned,1,699.99,19-06-2023,Refunded ,24-06-2023,02-07-2023,bluedart,Returned 
18251,604,32,18,13-04-2021,Completed,1,799.99,13-04-2021,Payment Successed,17-04-2021,,fedex,Delivered
18252,589,27,34,14-09-2021,Completed,1,279.99,14-09-2021,Payment Successed,19-09-2021,,fedex,Delivered
18253,632,31,5,25-11-2022,Completed,1,249.99,25-11-2022,Payment Successed,29-11-2022,,fedex,Delivered
18254,613,31,10,19-09-2021,Completed,1,329.99,19-09-2021,Payment Successed,24-09-2021,,fedex,Delivered
18255,461,23,29,14-11-2020,Completed,1,79.99,14-11-2020,Payment Successed,18-11-2020,,fedex,Delivered
18256,710,28,45,18-09-2023,Completed,1,1499.99,18-09-2023,Payment Successed,21-09-2023,,fedex,Delivered
18257,258,20,19,20-08-2023,Completed,1,999.99,20-08-2023,Payment Successed,25-08-2023,,fedex,Delivered
18258,726,30,19,19-09-2022,Completed,1,999.99,19-09-2022,Payment Successed,21-09-2022,,dhl,Delivered
18259,748,20,28,30-07-2021,Completed,1,149.99,30-07-2021,Payment Successed,31-07-2021,,dhl,Delivered
18260,547,31,21,02-07-2023,Completed,1,999.99,02-07-2023,Payment Successed,07-07-2023,,fedex,Delivered
18261,646,25,13,26-01-2020,Completed,1,799.99,26-01-2020,Payment Successed,28-01-2020,,fedex,Delivered
18262,577,24,44,26-09-2021,Completed,1,599.99,26-09-2021,Payment Successed,29-09-2021,,fedex,Delivered
18263,573,22,25,23-11-2023,Completed,1,2499.99,23-11-2023,Payment Successed,26-11-2023,,fedex,Delivered
18264,602,23,37,09-07-2022,Completed,1,399.99,09-07-2022,Payment Successed,11-07-2022,,fedex,Delivered
18265,552,24,33,20-07-2023,Completed,1,149.99,20-07-2023,Payment Successed,22-07-2023,,fedex,Delivered
18266,672,23,8,16-04-2022,Returned,1,4999.99,16-04-2022,Refunded ,19-04-2022,26-04-2022,dhl,Returned 
18267,666,25,38,26-09-2022,Completed,1,799.99,26-09-2022,Payment Successed,29-09-2022,,fedex,Delivered
18268,636,28,41,09-08-2021,Completed,1,899.99,09-08-2021,Payment Successed,11-08-2021,,fedex,Delivered
18269,626,32,44,30-01-2024,Completed,1,599.99,30-01-2024,Payment Successed,02-02-2024,,fedex,Delivered
18270,541,31,42,04-07-2022,Completed,1,719.99,04-07-2022,Payment Successed,08-07-2022,,fedex,Delivered
18271,567,21,39,04-05-2021,Completed,1,1199.99,04-05-2021,Payment Successed,09-05-2021,,fedex,Delivered
18272,541,20,26,10-03-2022,Completed,1,2499.99,10-03-2022,Payment Successed,14-03-2022,,fedex,Delivered
18273,552,31,29,13-11-2022,Completed,1,79.99,13-11-2022,Payment Successed,15-11-2022,,fedex,Delivered
18274,679,34,21,05-04-2022,Returned,1,999.99,05-04-2022,Refunded ,09-04-2022,18-04-2022,bluedart,Returned 
18275,708,20,30,01-04-2021,Completed,1,129.99,01-04-2021,Payment Successed,02-04-2021,,fedex,Delivered
18276,619,28,13,07-06-2023,Completed,1,799.99,07-06-2023,Payment Successed,10-06-2023,,fedex,Delivered
18277,746,30,11,27-07-2020,Completed,1,649.99,27-07-2020,Payment Successed,30-07-2020,,dhl,Delivered
18278,729,24,8,01-06-2022,Completed,1,4999.99,01-06-2022,Payment Successed,04-06-2022,,dhl,Delivered
18279,549,33,41,05-04-2023,Completed,1,899.99,05-04-2023,Payment Successed,10-04-2023,,fedex,Delivered
18280,736,25,42,24-08-2021,Completed,1,719.99,24-08-2021,Payment Successed,25-08-2021,,dhl,Delivered
18281,626,27,6,16-11-2021,Completed,1,1299.99,16-11-2021,Payment Successed,19-11-2021,,fedex,Delivered
18282,679,34,21,08-03-2023,Returned,1,999.99,08-03-2023,Refunded ,12-03-2023,23-03-2023,dhl,Returned 
18283,176,21,6,10-08-2020,Inprogress,1,1299.99,10-08-2020,Payment Successed,15-08-2020,,bluedart,Shipped
18284,637,27,1,03-06-2023,Completed,1,199.99,03-06-2023,Payment Successed,05-06-2023,,fedex,Delivered
18285,733,34,19,05-06-2021,Completed,1,999.99,05-06-2021,Payment Successed,07-06-2021,,dhl,Delivered
18286,697,24,17,29-06-2023,Returned,1,699.99,29-06-2023,Refunded ,04-07-2023,13-07-2023,bluedart,Returned 
18287,113,34,43,21-08-2020,Inprogress,1,2099.99,21-08-2020,Payment Successed,22-08-2020,,bluedart,Shipped
18288,661,27,27,18-05-2022,Completed,1,149.99,18-05-2022,Payment Successed,20-05-2022,,fedex,Delivered
18289,551,20,3,17-04-2023,Completed,1,249.99,17-04-2023,Payment Successed,22-04-2023,,fedex,Delivered
18290,674,27,21,26-06-2021,Returned,1,999.99,26-06-2021,Refunded ,28-06-2021,12-07-2021,dhl,Returned 
18291,604,29,10,08-01-2020,Completed,1,329.99,08-01-2020,Payment Successed,10-01-2020,,fedex,Delivered
18292,581,35,11,17-03-2023,Completed,1,649.99,17-03-2023,Payment Successed,21-03-2023,,fedex,Delivered
18293,657,26,24,29-12-2021,Completed,1,1999.99,29-12-2021,Payment Successed,30-12-2021,,fedex,Delivered
18294,554,28,37,09-06-2021,Completed,1,399.99,09-06-2021,Payment Successed,13-06-2021,,fedex,Delivered
18295,600,30,44,23-04-2023,Completed,1,599.99,23-04-2023,Payment Successed,27-04-2023,,fedex,Delivered
18296,623,30,7,25-08-2023,Completed,1,1799.99,25-08-2023,Payment Successed,27-08-2023,,fedex,Delivered
18297,694,29,36,09-08-2020,Returned,1,399.99,09-08-2020,Refunded ,11-08-2020,21-08-2020,bluedart,Returned 
18298,579,33,37,19-09-2021,Completed,1,399.99,19-09-2021,Payment Successed,21-09-2021,,fedex,Delivered
18299,583,30,21,18-06-2023,Completed,1,999.99,18-06-2023,Payment Successed,19-06-2023,,fedex,Delivered
18300,734,24,30,14-05-2021,Completed,1,129.99,14-05-2021,Payment Successed,19-05-2021,,dhl,Delivered
18301,596,25,35,23-09-2021,Completed,1,279.99,23-09-2021,Payment Successed,27-09-2021,,fedex,Delivered
18302,652,24,39,09-09-2021,Completed,1,1199.99,09-09-2021,Payment Successed,13-09-2021,,fedex,Delivered
18303,595,31,12,12-10-2020,Completed,1,599.99,12-10-2020,Payment Successed,14-10-2020,,fedex,Delivered
18304,624,32,44,27-09-2023,Completed,1,599.99,27-09-2023,Payment Successed,28-09-2023,,fedex,Delivered
18305,740,21,9,01-06-2022,Completed,1,449.99,01-06-2022,Payment Successed,05-06-2022,,dhl,Delivered
18306,548,35,4,30-05-2022,Completed,1,249.99,30-05-2022,Payment Successed,04-06-2022,,fedex,Delivered
18307,730,25,42,10-04-2021,Completed,1,719.99,10-04-2021,Payment Successed,14-04-2021,,dhl,Delivered
18308,711,23,19,15-08-2021,Completed,1,999.99,15-08-2021,Payment Successed,16-08-2021,,fedex,Delivered
18309,741,30,26,14-05-2022,Completed,1,2499.99,14-05-2022,Payment Successed,17-05-2022,,dhl,Delivered
18310,541,21,25,22-06-2023,Completed,1,2499.99,22-06-2023,Payment Successed,23-06-2023,,fedex,Delivered
18311,587,32,45,02-11-2020,Completed,1,1499.99,02-11-2020,Payment Successed,03-11-2020,,fedex,Delivered
18312,686,23,41,19-03-2021,Returned,1,899.99,19-03-2021,Refunded ,21-03-2021,03-04-2021,bluedart,Returned 
18313,625,24,35,17-07-2021,Completed,1,279.99,17-07-2021,Payment Successed,20-07-2021,,fedex,Delivered
18314,624,35,5,23-08-2021,Completed,1,249.99,23-08-2021,Payment Successed,24-08-2021,,fedex,Delivered
18315,701,20,19,05-01-2020,Completed,1,999.99,05-01-2020,Payment Successed,09-01-2020,,fedex,Delivered
18316,645,23,40,09-05-2021,Completed,1,2499.99,09-05-2021,Payment Successed,14-05-2021,,fedex,Delivered
18317,680,27,8,02-06-2020,Returned,1,4999.99,02-06-2020,Refunded ,05-06-2020,18-06-2020,bluedart,Returned 
18318,593,24,28,12-08-2021,Completed,1,149.99,12-08-2021,Payment Successed,14-08-2021,,fedex,Delivered
18319,679,23,7,25-10-2020,Returned,1,1799.99,25-10-2020,Refunded ,30-10-2020,10-11-2020,bluedart,Returned 
18320,716,35,12,01-05-2021,Completed,1,599.99,01-05-2021,Payment Successed,04-05-2021,,dhl,Delivered
18321,726,35,42,15-12-2020,Completed,1,719.99,15-12-2020,Payment Successed,19-12-2020,,dhl,Delivered
18322,658,27,1,02-09-2022,Completed,1,199.99,02-09-2022,Payment Successed,05-09-2022,,fedex,Delivered
18323,600,20,11,10-03-2022,Completed,1,649.99,10-03-2022,Payment Successed,11-03-2022,,fedex,Delivered
18324,615,33,39,17-07-2022,Completed,1,1199.99,17-07-2022,Payment Successed,20-07-2022,,fedex,Delivered
18325,662,24,45,12-06-2021,Completed,1,1499.99,12-06-2021,Payment Successed,17-06-2021,,fedex,Delivered
18326,575,31,3,30-08-2022,Completed,1,249.99,30-08-2022,Payment Successed,04-09-2022,,fedex,Delivered
18327,690,35,13,28-01-2021,Returned,1,799.99,28-01-2021,Refunded ,30-01-2021,07-02-2021,bluedart,Returned 
18328,633,32,39,01-06-2022,Completed,1,1199.99,01-06-2022,Payment Successed,06-06-2022,,fedex,Delivered
18329,736,32,18,21-09-2023,Completed,1,799.99,21-09-2023,Payment Successed,24-09-2023,,dhl,Delivered
18330,679,34,35,16-04-2022,Returned,1,279.99,16-04-2022,Refunded ,18-04-2022,02-05-2022,dhl,Returned 
18331,575,24,6,26-05-2022,Completed,1,1299.99,26-05-2022,Payment Successed,27-05-2022,,fedex,Delivered
18332,629,22,30,01-08-2023,Completed,1,129.99,01-08-2023,Payment Successed,06-08-2023,,fedex,Delivered
18333,672,35,40,28-03-2022,Returned,1,2499.99,28-03-2022,Refunded ,01-04-2022,13-04-2022,dhl,Returned 
18334,558,22,13,21-06-2022,Completed,1,799.99,21-06-2022,Payment Successed,22-06-2022,,fedex,Delivered
18335,716,25,39,30-05-2021,Completed,1,1199.99,30-05-2021,Payment Successed,01-06-2021,,dhl,Delivered
18336,661,24,40,07-08-2021,Completed,1,2499.99,07-08-2021,Payment Successed,11-08-2021,,fedex,Delivered
18337,423,31,18,05-07-2020,Completed,1,799.99,05-07-2020,Payment Successed,09-07-2020,,fedex,Delivered
18338,742,23,14,15-03-2022,Completed,1,999.99,15-03-2022,Payment Successed,16-03-2022,,dhl,Delivered
18339,656,24,17,22-05-2021,Completed,1,699.99,22-05-2021,Payment Successed,27-05-2021,,fedex,Delivered
18340,552,25,14,02-03-2021,Completed,1,999.99,02-03-2021,Payment Successed,07-03-2021,,fedex,Delivered
18341,720,24,5,02-03-2021,Completed,1,249.99,02-03-2021,Payment Successed,04-03-2021,,dhl,Delivered
18342,598,21,27,15-08-2021,Completed,1,149.99,15-08-2021,Payment Successed,16-08-2021,,fedex,Delivered
18343,591,27,40,19-07-2021,Completed,1,2499.99,19-07-2021,Payment Successed,21-07-2021,,fedex,Delivered
18344,676,33,37,27-03-2023,Returned,1,399.99,27-03-2023,Refunded ,30-03-2023,07-04-2023,dhl,Returned 
18345,562,31,12,09-01-2024,Completed,1,599.99,09-01-2024,Payment Successed,10-01-2024,,fedex,Delivered
18346,677,35,5,23-05-2023,Returned,1,249.99,23-05-2023,Refunded ,27-05-2023,05-06-2023,dhl,Returned 
18347,717,22,16,04-04-2020,Completed,1,699.99,04-04-2020,Payment Successed,09-04-2020,,dhl,Delivered
18348,661,26,11,16-09-2023,Completed,1,649.99,16-09-2023,Payment Successed,19-09-2023,,fedex,Delivered
18349,598,24,42,17-11-2020,Completed,1,719.99,17-11-2020,Payment Successed,20-11-2020,,fedex,Delivered
18350,641,27,34,03-08-2023,Cancelled,1,279.99,03-08-2023,Payment Failed,,,,
18351,717,35,42,11-03-2023,Completed,1,719.99,11-03-2023,Payment Successed,12-03-2023,,dhl,Delivered
18352,645,20,21,16-09-2022,Cancelled,1,999.99,16-09-2022,Payment Failed,,,,
18353,584,31,2,26-09-2023,Completed,1,549.99,26-09-2023,Payment Successed,28-09-2023,,fedex,Delivered
18354,607,28,12,04-03-2021,Completed,1,599.99,04-03-2021,Payment Successed,08-03-2021,,fedex,Delivered
18355,577,20,7,25-10-2023,Completed,1,1799.99,25-10-2023,Payment Successed,29-10-2023,,fedex,Delivered
18356,609,32,18,05-06-2022,Completed,1,799.99,05-06-2022,Payment Successed,06-06-2022,,fedex,Delivered
18357,215,32,30,07-05-2023,Completed,1,129.99,07-05-2023,Payment Successed,09-05-2023,,fedex,Delivered
18358,665,21,32,04-06-2023,Completed,1,179.99,04-06-2023,Payment Successed,07-06-2023,,fedex,Delivered
18359,621,35,17,02-03-2023,Completed,1,699.99,02-03-2023,Payment Successed,04-03-2023,,fedex,Delivered
18360,690,27,38,18-05-2023,Returned,1,799.99,18-05-2023,Refunded ,23-05-2023,02-06-2023,bluedart,Returned 
18361,734,29,7,21-09-2021,Completed,1,1799.99,21-09-2021,Payment Successed,26-09-2021,,dhl,Delivered
18362,580,23,17,02-03-2022,Completed,1,699.99,02-03-2022,Payment Successed,07-03-2022,,fedex,Delivered
18363,607,20,12,18-04-2021,Completed,1,599.99,18-04-2021,Payment Successed,23-04-2021,,fedex,Delivered
18364,594,27,8,05-05-2022,Completed,1,4999.99,05-05-2022,Payment Successed,07-05-2022,,fedex,Delivered
18365,721,27,3,18-07-2021,Completed,1,249.99,18-07-2021,Payment Successed,21-07-2021,,dhl,Delivered
18366,609,28,30,16-06-2022,Completed,1,129.99,16-06-2022,Payment Successed,21-06-2022,,fedex,Delivered
18367,587,23,31,17-05-2020,Completed,1,179.99,17-05-2020,Payment Successed,22-05-2020,,fedex,Delivered
18368,654,26,18,25-07-2021,Completed,1,799.99,25-07-2021,Payment Successed,26-07-2021,,fedex,Delivered
18369,683,34,29,07-09-2020,Returned,1,79.99,07-09-2020,Refunded ,10-09-2020,21-09-2020,bluedart,Returned 
18370,687,28,15,12-09-2021,Returned,1,1099.99,12-09-2021,Refunded ,15-09-2021,23-09-2021,bluedart,Returned 
18371,705,26,36,26-05-2023,Completed,1,399.99,26-05-2023,Payment Successed,28-05-2023,,fedex,Delivered
18372,692,23,33,10-06-2023,Returned,1,149.99,10-06-2023,Refunded ,11-06-2023,20-06-2023,bluedart,Returned 
18373,418,33,35,19-08-2022,Completed,1,279.99,19-08-2022,Payment Successed,23-08-2022,,fedex,Delivered
18374,557,28,7,29-08-2023,Completed,1,1799.99,29-08-2023,Payment Successed,03-09-2023,,fedex,Delivered
18375,709,34,13,02-05-2023,Completed,1,799.99,02-05-2023,Payment Successed,07-05-2023,,fedex,Delivered
18376,540,34,25,18-03-2023,Completed,1,2499.99,18-03-2023,Payment Successed,21-03-2023,,fedex,Delivered
18377,343,22,28,20-12-2020,Completed,1,149.99,20-12-2020,Payment Successed,21-12-2020,,fedex,Delivered
18378,551,25,37,28-04-2022,Completed,1,399.99,28-04-2022,Payment Successed,29-04-2022,,fedex,Delivered
18379,565,30,37,21-01-2021,Completed,1,399.99,21-01-2021,Payment Successed,22-01-2021,,fedex,Delivered
18380,669,28,45,29-06-2023,Completed,1,1499.99,29-06-2023,Payment Successed,04-07-2023,,fedex,Delivered
18381,301,33,44,09-06-2020,Completed,1,599.99,09-06-2020,Payment Successed,12-06-2020,,fedex,Delivered
18382,650,20,19,07-05-2022,Completed,1,999.99,07-05-2022,Payment Successed,10-05-2022,,fedex,Delivered
18383,654,30,17,09-09-2020,Completed,1,699.99,09-09-2020,Payment Successed,13-09-2020,,fedex,Delivered
18384,693,30,41,12-05-2023,Returned,1,899.99,12-05-2023,Refunded ,15-05-2023,25-05-2023,bluedart,Returned 
18385,684,25,32,18-06-2022,Returned,1,179.99,18-06-2022,Refunded ,19-06-2022,29-06-2022,bluedart,Returned 
18386,698,20,39,29-06-2021,Completed,1,1199.99,29-06-2021,Payment Successed,02-07-2021,,fedex,Delivered
18387,371,30,37,02-02-2024,Completed,1,399.99,02-02-2024,Payment Successed,07-02-2024,,fedex,Delivered
18388,586,21,24,28-07-2021,Completed,1,1999.99,28-07-2021,Payment Successed,29-07-2021,,fedex,Delivered
18389,541,28,14,30-11-2021,Completed,1,999.99,30-11-2021,Payment Successed,02-12-2021,,fedex,Delivered
18390,572,20,30,11-05-2023,Completed,1,129.99,11-05-2023,Payment Successed,14-05-2023,,fedex,Delivered
18391,737,27,40,25-06-2021,Completed,1,2499.99,25-06-2021,Payment Successed,29-06-2021,,dhl,Delivered
18392,741,32,31,15-03-2021,Completed,1,179.99,15-03-2021,Payment Successed,16-03-2021,,dhl,Delivered
18393,546,29,10,16-01-2023,Completed,1,329.99,16-01-2023,Payment Successed,19-01-2023,,fedex,Delivered
18394,708,24,6,10-05-2021,Completed,1,1299.99,10-05-2021,Payment Successed,13-05-2021,,fedex,Delivered
18395,716,35,32,12-09-2022,Completed,1,179.99,12-09-2022,Payment Successed,15-09-2022,,dhl,Delivered
18396,651,26,35,28-08-2023,Completed,1,279.99,28-08-2023,Payment Successed,29-08-2023,,fedex,Delivered
18397,499,30,1,12-11-2022,Completed,1,199.99,12-11-2022,Payment Successed,15-11-2022,,fedex,Delivered
18398,668,29,12,22-05-2021,Completed,1,599.99,22-05-2021,Payment Successed,26-05-2021,,fedex,Delivered
18399,602,27,41,02-03-2020,Completed,1,899.99,02-03-2020,Payment Successed,06-03-2020,,fedex,Delivered
18400,616,27,22,05-04-2022,Completed,1,1299.99,05-04-2022,Payment Successed,08-04-2022,,fedex,Delivered
18401,545,24,39,28-01-2023,Completed,1,1199.99,28-01-2023,Payment Successed,01-02-2023,,fedex,Delivered
18402,636,35,5,04-05-2022,Completed,1,249.99,04-05-2022,Payment Successed,08-05-2022,,fedex,Delivered
18403,734,26,29,24-02-2020,Completed,1,79.99,24-02-2020,Payment Successed,26-02-2020,,dhl,Delivered
18404,745,33,12,27-05-2022,Completed,1,599.99,27-05-2022,Payment Successed,01-06-2022,,dhl,Delivered
18405,411,33,34,24-07-2023,Completed,1,279.99,24-07-2023,Payment Successed,25-07-2023,,fedex,Delivered
18406,554,35,20,16-09-2023,Completed,1,999.99,16-09-2023,Payment Successed,17-09-2023,,fedex,Delivered
18407,357,30,4,19-05-2020,Completed,1,249.99,19-05-2020,Payment Successed,22-05-2020,,fedex,Delivered
18408,687,32,40,13-04-2022,Returned,1,2499.99,13-04-2022,Refunded ,15-04-2022,26-04-2022,bluedart,Returned 
18409,414,21,35,21-04-2022,Completed,1,279.99,21-04-2022,Payment Successed,25-04-2022,,fedex,Delivered
18410,563,25,34,13-04-2022,Completed,1,279.99,13-04-2022,Payment Successed,18-04-2022,,fedex,Delivered
18411,606,24,7,14-10-2020,Completed,1,1799.99,14-10-2020,Payment Successed,17-10-2020,,fedex,Delivered
18412,730,27,32,16-07-2021,Completed,1,179.99,16-07-2021,Payment Successed,18-07-2021,,dhl,Delivered
18413,400,31,19,01-04-2023,Completed,1,999.99,01-04-2023,Payment Successed,03-04-2023,,fedex,Delivered
18414,639,33,7,06-08-2023,Completed,1,1799.99,06-08-2023,Payment Successed,10-08-2023,,fedex,Delivered
18415,592,24,10,18-05-2023,Completed,1,329.99,18-05-2023,Payment Successed,20-05-2023,,fedex,Delivered
18416,616,28,22,30-03-2022,Completed,1,1299.99,30-03-2022,Payment Successed,02-04-2022,,fedex,Delivered
18417,424,32,35,23-12-2022,Completed,1,279.99,23-12-2022,Payment Successed,28-12-2022,,fedex,Delivered
18418,576,21,12,23-08-2021,Completed,1,599.99,23-08-2021,Payment Successed,24-08-2021,,fedex,Delivered
18419,658,27,13,10-11-2020,Completed,1,799.99,10-11-2020,Payment Successed,11-11-2020,,fedex,Delivered
18420,599,31,32,03-03-2023,Completed,1,179.99,03-03-2023,Payment Successed,04-03-2023,,fedex,Delivered
18421,543,26,4,28-07-2022,Completed,1,249.99,28-07-2022,Payment Successed,29-07-2022,,fedex,Delivered
18422,680,31,22,30-05-2023,Returned,1,1299.99,30-05-2023,Refunded ,03-06-2023,11-06-2023,bluedart,Returned 
18423,651,30,38,27-08-2022,Completed,1,799.99,27-08-2022,Payment Successed,01-09-2022,,fedex,Delivered
18424,585,26,28,07-06-2022,Completed,1,149.99,07-06-2022,Payment Successed,11-06-2022,,fedex,Delivered
18425,507,33,16,30-12-2021,Completed,1,699.99,30-12-2021,Payment Successed,03-01-2022,,fedex,Delivered
18426,609,24,17,21-08-2021,Completed,1,699.99,21-08-2021,Payment Successed,26-08-2021,,fedex,Delivered
18427,299,28,6,05-09-2023,Completed,1,1299.99,05-09-2023,Payment Successed,08-09-2023,,fedex,Delivered
18428,585,29,44,29-03-2023,Completed,1,599.99,29-03-2023,Payment Successed,02-04-2023,,fedex,Delivered
18429,549,22,23,21-03-2023,Completed,1,1299.99,21-03-2023,Payment Successed,26-03-2023,,fedex,Delivered
18430,735,31,9,04-07-2023,Completed,1,449.99,04-07-2023,Payment Successed,09-07-2023,,dhl,Delivered
18431,492,20,35,18-02-2022,Completed,1,279.99,18-02-2022,Payment Successed,22-02-2022,,fedex,Delivered
